Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      10,094.0 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      92,701.4 |     223,461.2 |    141.1% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,538,678 |         594.0 |   -100.0% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    19,989,580 |      85,582.0 |    -99.6% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |     432,235.0 |       2,018.0 |    -99.5% | 
dram__sectors_write.sum                                                |    43,734,200 |     335,968.0 |    -99.2% | sector
smsp__warps_issue_stalled_mio_throttle.avg                             |       2,177.6 |         17.68 |    -99.2% | warp
lts__t_sectors_op_write.sum                                            |    66,843,374 |     660,389.0 |    -99.0% | sector
smsp__warps_issue_stalled_not_selected.avg                             |      25,783.5 |         890.8 |    -96.5% | warp
smsp__warps_issue_stalled_wait.avg                                     |     140,961.3 |     276,963.0 |     96.5% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,531.5 |       1,194.4 |    -96.1% | warp
smsp__inst_executed.sum                                                |   141,729,628 |    46,542,966 |    -67.2% | inst
dram__sectors_read.sum                                                 |    89,189,752 |   141,612,264 |     58.8% | sector
launch__registers_per_thread                                           |         186.0 |         96.00 |    -48.4% | register/thread
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         577.9 |         376.9 |    -34.8% | warp
lts__t_sectors.sum                                                     |   631,812,727 |   554,722,600 |    -12.2% | sector
smsp__cycles_active.avg                                                |     1,913,017 |     1,810,959 |     -5.3% | cycle
