Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         593.0 |    45,077,745 | 7601543.3% | 
dram__sectors_write.sum                                                |     107,512.0 |   176,607,600 | 164167.8% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     311,070.0 |    49,728,654 |  15886.3% | 
lts__t_sectors_op_write.sum                                            |     2,111,072 |   269,422,469 |  12662.4% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         553.5 |       7,445.2 |   1245.1% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.02 |         30.00 |    646.3% | %
smsp__warps_issue_stalled_not_selected.avg                             |       2,154.9 |      12,298.6 |    470.7% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      43,756.1 |     117,991.4 |    169.7% | warp
smsp__inst_executed.sum                                                |    79,175,597 |   176,193,727 |    122.5% | inst
launch__registers_per_thread                                           |         78.00 |         148.0 |     89.7% | register/thread
smsp__warps_issue_stalled_sleeping.avg                                 |      60,817.7 |     105,874.6 |     74.1% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     288,749.5 |     500,776.9 |     73.4% | warp
smsp__warps_issue_stalled_wait.avg                                     |     424,595.7 |     679,098.4 |     59.9% | warp
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         35.19 |         54.26 |     54.2% | %
lts__t_sectors.sum                                                     |   511,401,536 |   778,910,237 |     52.3% | sector
lts__t_sector_hit_rate.pct                                             |         91.15 |         58.91 |    -35.4% | %
dram__bytes_read.sum                                                   |         715.3 |         855.8 |     19.7% | Mbyte
dram__sectors_read.sum                                                 |    22,352,632 |    26,744,984 |     19.7% | sector
smsp__cycles_active.avg                                                |     2,522,086 |     2,971,913 |     17.8% | cycle
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         70.38 |         57.96 |    -17.6% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,660,283 |     2,512,065 |     -5.6% | warp
