Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_short_scoreboard.avg                         |         974.3 |      10,480.9 |    975.7% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         222.6 |         37.17 |    -83.3% | warp
lts__t_sectors_op_write.sum                                            |     675,530.0 |     401,853.0 |    -40.5% | sector
dram__sectors_write.sum                                                |     380,752.0 |     232,368.0 |    -39.0% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,505,860 |     1,589,052 |    -36.6% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         557.7 |         392.1 |    -29.7% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      11,632.7 |       9,216.2 |    -20.8% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,420.0 |     104,126.0 |     20.5% | 
dram__sectors_read.sum                                                 |   164,774,520 |   131,726,360 |    -20.1% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,073.0 |       1,836.0 |    -11.4% | 
smsp__inst_executed.sum                                                |    44,417,217 |    47,837,368 |      7.7% | inst
