Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,998.0 |    28,309,947 | 1416814.3% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,639.2 |     185,935.2 |    506.9% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    17,242,513 |    49,911,033 |    189.5% | 
smsp__warps_issue_stalled_not_selected.avg                             |       4,232.6 |       7,895.5 |     86.5% | warp
dram__sectors_read.sum                                                 |   103,362,144 |   178,169,344 |     72.4% | sector
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         34.07 |         52.42 |     53.9% | %
smsp__inst_executed.sum                                                |    74,382,360 |   106,091,055 |     42.6% | inst
launch__registers_per_thread                                           |         161.0 |         117.0 |    -27.3% | register/thread
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,302.3 |       2,905.0 |     26.2% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,001,303 |    20,112,351 |     25.7% | 
lts__t_sector_hit_rate.pct                                             |         61.72 |         50.79 |    -17.7% | %
smsp__warps_issue_stalled_wait.avg                                     |     349,192.6 |     401,096.1 |     14.9% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,387,299 |     2,046,614 |    -14.3% | warp
lts__t_sectors_op_read.sum                                             |   605,237,062 |   661,070,515 |      9.2% | sector
lts__t_sectors.sum                                                     |   673,150,317 |   729,126,266 |      8.3% | sector
