Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         594.0 |    45,060,031 | 7585763.8% | 
dram__sectors_write.sum                                                |     113,256.0 |   176,369,536 | 155626.4% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     311,060.0 |    49,695,165 |  15876.1% | 
lts__t_sectors_op_write.sum                                            |     2,084,942 |   269,439,961 |  12823.1% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         538.7 |       7,334.8 |   1261.5% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.04 |         30.82 |    662.9% | %
smsp__warps_issue_stalled_not_selected.avg                             |       2,316.8 |      12,607.9 |    444.2% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      43,712.2 |     117,804.3 |    169.5% | warp
smsp__inst_executed.sum                                                |    79,719,980 |   176,235,349 |    121.1% | inst
launch__registers_per_thread                                           |         78.00 |         148.0 |     89.7% | register/thread
smsp__warps_issue_stalled_sleeping.avg                                 |      59,237.3 |     106,247.1 |     79.4% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     287,024.3 |     505,915.9 |     76.3% | warp
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         35.37 |         56.93 |     61.0% | %
smsp__warps_issue_stalled_wait.avg                                     |     423,619.0 |     678,692.7 |     60.2% | warp
lts__t_sectors.sum                                                     |   507,382,140 |   780,593,556 |     53.8% | sector
lts__t_sector_hit_rate.pct                                             |         90.93 |         60.06 |    -33.9% | %
smsp__cycles_active.avg                                                |     2,504,967 |     2,969,930 |     18.6% | cycle
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,642,535 |     2,481,568 |     -6.1% | warp
