Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      21,039.3 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      30,808.4 |     249,079.2 |    708.5% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       3,700.6 |         17.61 |    -99.5% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      21,846.3 |       7,634.8 |    -65.1% | warp
smsp__warps_issue_stalled_wait.avg                                     |     228,146.5 |     372,810.3 |     63.4% | warp
launch__registers_per_thread                                           |         252.0 |         119.0 |    -52.8% | register/thread
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,738,303 |     1,298,001 |    -52.6% | warp
dram__sectors_read.sum                                                 |   133,747,408 |   191,811,264 |     43.4% | sector
smsp__inst_executed.sum                                                |   163,089,410 |    99,534,789 |    -39.0% | inst
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    37,758,937 |    23,477,161 |    -37.8% | 
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         41.00 |         54.49 |     32.9% | %
smsp__warps_issue_stalled_short_scoreboard.avg                         |     135,214.3 |      96,378.1 |    -28.7% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,388,939 |    46,289,160 |    -23.3% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    19,165,039 |    21,801,363 |     13.8% | 
lts__t_sectors_op_read.sum                                             |   606,622,897 |   676,604,658 |     11.5% | sector
lts__t_sectors.sum                                                     |   673,865,121 |   744,276,770 |     10.4% | sector
