Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         222.6 |         73.93 |    -66.8% | warp
dram__sectors_write.sum                                                |     380,752.0 |     201,456.0 |    -47.1% | sector
smsp__warps_issue_stalled_not_selected.avg                             |         557.7 |         295.9 |    -46.9% | warp
lts__t_sectors_op_write.sum                                            |     675,530.0 |     406,438.0 |    -39.8% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,505,860 |     1,610,422 |    -35.7% | warp
dram__sectors_read.sum                                                 |   164,774,520 |   115,081,944 |    -30.2% | sector
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         38.67 |         27.63 |    -28.5% | %
smsp__warps_issue_stalled_short_scoreboard.avg                         |         974.3 |       1,226.1 |     25.8% | warp
lts__t_sector_hit_rate.pct                                             |         54.43 |         64.48 |     18.5% | %
smsp__warps_issue_stalled_sleeping.avg                                 |      11,632.7 |       9,521.7 |    -18.1% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,073.0 |       1,709.0 |    -17.6% | 
lts__t_sectors.sum                                                     |   568,755,714 |   509,936,683 |    -10.3% | sector
lts__t_sectors_op_read.sum                                             |   567,736,371 |   509,259,208 |    -10.3% | sector
