Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      20,348.5 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      30,808.4 |     270,072.5 |    776.6% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       3,700.6 |         17.84 |    -99.5% | warp
smsp__warps_issue_stalled_wait.avg                                     |     228,146.5 |     401,199.1 |     75.9% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      21,846.3 |       7,918.1 |    -63.8% | warp
launch__registers_per_thread                                           |         252.0 |         117.0 |    -53.6% | register/thread
dram__sectors_read.sum                                                 |   133,747,408 |   190,690,720 |     42.6% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |     135,214.3 |     183,404.1 |     35.6% | warp
smsp__inst_executed.sum                                                |   163,089,410 |   106,120,915 |    -34.9% | inst
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         41.00 |         54.92 |     34.0% | %
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    37,758,937 |    27,872,543 |    -26.2% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,738,303 |     2,063,059 |    -24.7% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,388,939 |    49,229,568 |    -18.5% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,565.4 |       2,944.4 |     14.8% | warp
lts__t_sectors_op_read.sum                                             |   606,622,897 |   671,577,232 |     10.7% | sector
lts__t_sectors.sum                                                     |   673,865,121 |   739,603,771 |      9.8% | sector
