Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         594.0 |    16,164,605 | 2721214.0% | 
dram__sectors_write.sum                                                |     250,648.0 |    44,186,000 |  17528.7% | sector
lts__t_sectors_op_write.sum                                            |     405,318.0 |    67,244,956 |  16490.7% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     104,095.0 |    16,909,056 |  16143.9% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         35.08 |       1,366.2 |   3794.4% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         389.4 |       3,035.7 |    679.7% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      10,501.1 |      27,276.4 |    159.7% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       9,112.9 |      20,102.6 |    120.6% | warp
launch__registers_per_thread                                           |         96.00 |         163.0 |     69.8% | register/thread
smsp__inst_executed.sum                                                |    47,836,309 |    68,099,018 |     42.4% | inst
lts__t_sectors.sum                                                     |   573,599,041 |   683,868,895 |     19.2% | sector
smsp__warps_issue_stalled_wait.avg                                     |     273,566.2 |     315,221.2 |     15.2% | warp
dram__sectors_read.sum                                                 |   140,380,552 |   124,318,448 |    -11.4% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     220,240.5 |     244,077.7 |     10.8% | warp
lts__t_sectors_op_read.sum                                             |   572,939,166 |   616,146,502 |      7.5% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,836.0 |       1,702.0 |     -7.3% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     1,589,219 |     1,509,418 |     -5.0% | warp
