Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         592.0 |    45,054,482 | 7610454.4% | 
dram__sectors_write.sum                                                |     108,696.0 |   176,630,904 | 162399.9% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     311,072.0 |    49,685,695 |  15872.4% | 
lts__t_sectors_op_write.sum                                            |     2,091,883 |   269,437,789 |  12780.2% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         537.6 |       7,600.2 |   1313.7% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.07 |         29.97 |    636.4% | %
smsp__warps_issue_stalled_not_selected.avg                             |       2,313.9 |      12,833.0 |    454.6% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      43,734.5 |     117,725.9 |    169.2% | warp
smsp__inst_executed.sum                                                |    79,721,110 |   176,238,244 |    121.1% | inst
launch__registers_per_thread                                           |         78.00 |         148.0 |     89.7% | register/thread
smsp__warps_issue_stalled_sleeping.avg                                 |      57,422.9 |     104,154.5 |     81.4% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     285,577.9 |     506,675.6 |     77.4% | warp
smsp__warps_issue_stalled_wait.avg                                     |     423,619.8 |     678,765.2 |     60.2% | warp
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         35.66 |         54.62 |     53.2% | %
lts__t_sectors.sum                                                     |   533,128,507 |   804,092,495 |     50.8% | sector
lts__t_sector_hit_rate.pct                                             |         91.62 |         60.42 |    -34.1% | %
dram__bytes_read.sum                                                   |         715.7 |         849.0 |     18.6% | Mbyte
dram__sectors_read.sum                                                 |    22,364,792 |    26,531,592 |     18.6% | sector
smsp__cycles_active.avg                                                |     2,494,779 |     2,953,663 |     18.4% | cycle
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         71.32 |         58.40 |    -18.1% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,628,045 |     2,474,882 |     -5.8% | warp
