Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      20,504.4 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      30,808.4 |     249,172.8 |    708.8% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       3,700.6 |         17.68 |    -99.5% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      21,846.3 |       7,251.9 |    -66.8% | warp
smsp__warps_issue_stalled_wait.avg                                     |     228,146.5 |     370,797.5 |     62.5% | warp
launch__registers_per_thread                                           |         252.0 |         119.0 |    -52.8% | register/thread
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,738,303 |     1,310,039 |    -52.2% | warp
dram__sectors_read.sum                                                 |   133,747,408 |   187,402,072 |     40.1% | sector
smsp__inst_executed.sum                                                |   163,089,410 |    98,883,738 |    -39.4% | inst
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    37,758,937 |    23,247,069 |    -38.4% | 
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         41.00 |         54.11 |     32.0% | %
smsp__warps_issue_stalled_short_scoreboard.avg                         |     135,214.3 |      94,427.9 |    -30.2% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,388,939 |    45,931,940 |    -23.9% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    19,165,039 |    21,464,045 |     12.0% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,565.4 |       2,265.5 |    -11.7% | warp
lts__t_sectors_op_read.sum                                             |   606,622,897 |   667,161,548 |     10.0% | sector
lts__t_sectors.sum                                                     |   673,865,121 |   735,000,757 |      9.1% | sector
