Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         592.0 |    19,874,306 | 3357046.3% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,003.0 |    27,872,543 | 1391439.8% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     105,577.0 |    49,229,568 |  46529.1% | 
dram__sectors_write.sum                                                |     308,968.0 |    44,485,368 |  14298.1% | sector
lts__t_sectors_op_write.sum                                            |     667,586.0 |    67,504,519 |  10011.7% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |      14,123.7 |     183,404.1 |   1198.6% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,480.3 |       7,918.1 |    434.9% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         591.6 |       2,944.4 |    397.7% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       9,244.8 |      20,348.5 |    120.1% | warp
smsp__inst_executed.sum                                                |    51,587,070 |   106,120,915 |    105.7% | inst
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         31.60 |         54.92 |     73.8% | %
smsp__warps_issue_stalled_mio_throttle.avg                             |         41.19 |         17.84 |    -56.7% | warp
dram__sectors_read.sum                                                 |   131,524,200 |   190,690,720 |     45.0% | sector
smsp__warps_issue_stalled_wait.avg                                     |     291,136.8 |     401,199.1 |     37.8% | warp
lts__t_sectors.sum                                                     |   540,517,951 |   739,603,771 |     36.8% | sector
lts__t_sectors_op_read.sum                                             |   539,598,365 |   671,577,232 |     24.5% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     220,346.8 |     270,072.5 |     22.6% | warp
launch__registers_per_thread                                           |         96.00 |         117.0 |     21.9% | register/thread
lts__t_sector_hit_rate.pct                                             |         62.70 |         49.00 |    -21.9% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,454,541 |     2,063,059 |    -15.9% | warp
