Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         594.0 |    20,324,460 | 3421526.3% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,018.0 |    27,821,055 | 1378544.9% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      85,582.0 |    49,165,808 |  57348.8% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |       1,194.4 |     181,850.8 |  15124.9% | warp
dram__sectors_write.sum                                                |     335,968.0 |    44,434,800 |  13125.9% | sector
lts__t_sectors_op_write.sum                                            |     660,389.0 |    67,508,461 |  10122.5% | sector
smsp__warps_issue_stalled_not_selected.avg                             |         890.8 |       7,921.6 |    789.3% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         376.9 |       2,936.1 |    679.0% | warp
smsp__inst_executed.sum                                                |    46,542,966 |   105,453,406 |    126.6% | inst
smsp__warps_issue_stalled_sleeping.avg                                 |      10,094.0 |      20,109.3 |     99.2% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         34.01 |         54.14 |     59.2% | %
smsp__warps_issue_stalled_wait.avg                                     |     276,963.0 |     399,261.9 |     44.2% | warp
lts__t_sectors.sum                                                     |   554,722,600 |   741,579,990 |     33.7% | sector
dram__sectors_read.sum                                                 |   141,612,264 |   187,118,192 |     32.1% | sector
launch__registers_per_thread                                           |         96.00 |         117.0 |     21.9% | register/thread
lts__t_sectors_op_read.sum                                             |   553,848,090 |   673,525,848 |     21.6% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     223,461.2 |     270,525.2 |     21.1% | warp
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         62.22 |         73.17 |     17.6% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,496,490 |     2,073,348 |    -16.9% | warp
