Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,199.4 |       2,997.3 |     36.3% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       6,677.7 |       7,783.9 |     16.6% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |     163,108.8 |     186,169.8 |     14.1% | warp
dram__sectors_read.sum                                                 |   203,829,376 |   175,317,512 |    -14.0% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |      21,891.5 |      19,327.5 |    -11.7% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    26,498,811 |    28,629,847 |      8.0% | 
lts__t_sectors_op_read.sum                                             |   683,136,890 |   634,976,799 |     -7.0% | sector
lts__t_sectors.sum                                                     |   751,378,211 |   703,109,550 |     -6.4% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,180,069 |     2,041,193 |     -6.4% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    47,409,560 |    50,177,796 |      5.8% | 
