Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      21,243.2 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      30,808.4 |     270,715.0 |    778.7% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       3,700.6 |         17.65 |    -99.5% | warp
smsp__warps_issue_stalled_wait.avg                                     |     228,146.5 |     386,705.6 |     69.5% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      21,846.3 |       7,198.7 |    -67.0% | warp
launch__registers_per_thread                                           |         252.0 |         117.0 |    -53.6% | register/thread
smsp__inst_executed.sum                                                |   163,089,410 |   103,849,978 |    -36.3% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |     135,214.3 |     179,909.3 |     33.1% | warp
dram__sectors_read.sum                                                 |   133,747,408 |   172,390,024 |     28.9% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,738,303 |     2,094,756 |    -23.5% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    37,758,937 |    29,627,824 |    -21.5% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,388,939 |    50,133,511 |    -17.0% | 
lts__t_sectors_op_read.sum                                             |   606,622,897 |   638,332,017 |      5.2% | sector
