Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      19,327.5 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      30,808.4 |     268,386.3 |    771.1% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       3,700.6 |         17.62 |    -99.5% | warp
smsp__warps_issue_stalled_wait.avg                                     |     228,146.5 |     401,269.9 |     75.9% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      21,846.3 |       7,783.9 |    -64.4% | warp
launch__registers_per_thread                                           |         252.0 |         117.0 |    -53.6% | register/thread
smsp__warps_issue_stalled_short_scoreboard.avg                         |     135,214.3 |     186,169.8 |     37.7% | warp
smsp__inst_executed.sum                                                |   163,089,410 |   105,804,727 |    -35.1% | inst
dram__sectors_read.sum                                                 |   133,747,408 |   175,317,512 |     31.1% | sector
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         41.00 |         51.90 |     26.6% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,738,303 |     2,041,193 |    -25.5% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    37,758,937 |    28,629,847 |    -24.2% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,388,939 |    50,177,796 |    -16.9% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,565.4 |       2,997.3 |     16.8% | warp
smsp__cycles_active.avg                                                |     1,934,310 |     1,834,598 |     -5.2% | cycle
