Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,199.4 |       3,248.5 |     47.7% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       6,677.7 |       8,130.3 |     21.8% | warp
dram__sectors_read.sum                                                 |   203,829,376 |   168,275,912 |    -17.4% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |     163,108.8 |     186,872.6 |     14.6% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      21,891.5 |      18,950.8 |    -13.4% | warp
lts__t_sectors_op_read.sum                                             |   683,136,890 |   606,345,786 |    -11.2% | sector
lts__t_sectors.sum                                                     |   751,378,211 |   674,313,598 |    -10.3% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    26,498,811 |    28,900,167 |      9.1% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,180,069 |     2,021,413 |     -7.3% | warp
smsp__warps_issue_stalled_wait.avg                                     |     384,524.2 |     406,900.5 |      5.8% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    47,409,560 |    50,098,543 |      5.7% | 
smsp__inst_executed.sum                                                |   101,903,247 |   107,492,443 |      5.5% | inst
