Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         592.0 |    19,486,086 | 3291468.6% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,072.0 |    26,557,888 | 1281651.4% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,361.0 |    47,680,247 |  55110.4% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |       1,050.6 |     163,228.4 |  15436.5% | warp
dram__sectors_write.sum                                                |     390,168.0 |    44,590,504 |  11328.5% | sector
lts__t_sectors_op_write.sum                                            |     671,144.0 |    67,509,530 |   9958.9% | sector
smsp__warps_issue_stalled_not_selected.avg                             |         607.3 |       6,730.9 |   1008.4% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         354.2 |       2,270.8 |    541.1% | warp
smsp__inst_executed.sum                                                |    45,400,203 |   102,880,690 |    126.6% | inst
smsp__warps_issue_stalled_sleeping.avg                                 |      11,630.4 |      22,271.5 |     91.5% | warp
dram__bytes_write.sum                                                  |         12.49 |          1.43 |    -88.6% | Mbyte
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         38.82 |         56.24 |     44.9% | %
smsp__warps_issue_stalled_wait.avg                                     |     269,697.4 |     383,606.0 |     42.2% | warp
dram__sectors_read.sum                                                 |   165,650,096 |   207,114,656 |     25.0% | sector
lts__t_sectors.sum                                                     |   614,071,685 |   764,238,231 |     24.5% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     224,225.9 |     275,907.6 |     23.0% | warp
launch__registers_per_thread                                           |         127.0 |         150.0 |     18.1% | register/thread
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,505,219 |     2,159,997 |    -13.8% | warp
lts__t_sectors_op_read.sum                                             |   613,049,963 |   695,995,554 |     13.5% | sector
