Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         29.48 |          9.84 |    -66.6% | %
dram__sectors_write.sum                                                |   176,660,464 |    59,298,936 |    -66.4% | sector
dram__sectors_read.sum                                                 |    77,578,608 |    32,323,312 |    -58.3% | sector
lts__t_sector_hit_rate.pct                                             |         52.87 |         82.98 |     57.0% | %
lts__t_sectors_op_write.sum                                            |   269,528,328 |   353,732,067 |     31.2% | sector
smsp__warps_issue_stalled_mio_throttle.avg                             |         433.6 |         533.9 |     23.1% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    45,337,616 |    54,625,344 |     20.5% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     1,167,703 |     1,387,826 |     18.9% | warp
smsp__warps_issue_stalled_wait.avg                                     |     1,126,193 |     1,294,690 |     15.0% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    78,898,626 |    89,045,225 |     12.9% | 
smsp__warps_issue_stalled_sleeping.avg                                 |     144,217.1 |     160,858.0 |     11.5% | warp
smsp__cycles_active.avg                                                |     3,685,099 |     4,097,538 |     11.2% | cycle
smsp__warps_issue_stalled_barrier.avg                                  |     555,310.0 |     604,674.8 |      8.9% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |      39,129.6 |      36,559.4 |     -6.6% | warp
lts__t_sectors.sum                                                     |   837,341,553 |   889,570,682 |      6.2% | sector
lts__t_sectors_op_read.sum                                             |   567,277,954 |   534,466,690 |     -5.8% | sector
