Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
lts__t_sectors_op_write.sum                                            |     675,530.0 |    15,559,497 |   2203.3% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         222.6 |         877.0 |    294.0% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         557.7 |       2,167.7 |    288.7% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,420.0 |     175,161.0 |    102.7% | 
dram__bytes_write.sum                                                  |         12.18 |         22.47 |     84.5% | Mbyte
dram__sectors_write.sum                                                |     380,752.0 |     702,064.0 |     84.4% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |         974.3 |         785.1 |    -19.4% | warp
smsp__inst_executed.sum                                                |    44,417,217 |    51,880,488 |     16.8% | inst
dram__sectors_read.sum                                                 |   164,774,520 |   141,307,824 |    -14.2% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |      11,632.7 |      10,267.6 |    -11.7% | warp
smsp__warps_issue_stalled_wait.avg                                     |     269,692.4 |     293,632.0 |      8.9% | warp
