Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_short_scoreboard.avg                         |         974.3 |      14,056.9 |   1342.7% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         222.6 |         592.2 |    166.1% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         557.7 |       1,481.2 |    165.6% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         17.67 |         42.09 |    138.2% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,420.0 |     105,450.0 |     22.0% | 
smsp__warps_issue_stalled_sleeping.avg                                 |      11,632.7 |       9,391.0 |    -19.3% | warp
smsp__inst_executed.sum                                                |    44,417,217 |    51,589,027 |     16.1% | inst
smsp__warps_issue_stalled_wait.avg                                     |     269,692.4 |     291,137.1 |      8.0% | warp
dram__sectors_read.sum                                                 |   164,774,520 |   156,193,784 |     -5.2% | sector
