Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      11,630.4 |      inf% | warp
dram__bytes_write.sum                                                  |          1.40 |         12.49 |    792.1% | Gbyte
smsp__warps_issue_stalled_barrier.avg                                  |      92,701.4 |     224,225.9 |    141.9% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,538,678 |         592.0 |   -100.0% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    19,989,580 |      86,361.0 |    -99.6% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |     432,235.0 |       2,072.0 |    -99.5% | 
smsp__warps_issue_stalled_mio_throttle.avg                             |       2,177.6 |         17.63 |    -99.2% | warp
dram__sectors_write.sum                                                |    43,734,200 |     390,168.0 |    -99.1% | sector
lts__t_sectors_op_write.sum                                            |    66,843,374 |     671,144.0 |    -99.0% | sector
smsp__warps_issue_stalled_not_selected.avg                             |      25,783.5 |         607.3 |    -97.6% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,531.5 |       1,050.6 |    -96.6% | warp
smsp__warps_issue_stalled_wait.avg                                     |     140,961.3 |     269,697.4 |     91.3% | warp
dram__sectors_read.sum                                                 |    89,189,752 |   165,650,096 |     85.7% | sector
smsp__inst_executed.sum                                                |   141,729,628 |    45,400,203 |    -68.0% | inst
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         577.9 |         354.2 |    -38.7% | warp
launch__registers_per_thread                                           |         186.0 |         127.0 |    -31.7% | register/thread
lts__t_sectors_op_read.sum                                             |   564,719,276 |   613,049,963 |      8.6% | sector
smsp__cycles_active.avg                                                |     1,913,017 |     1,811,916 |     -5.3% | cycle
