Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         595.0 |    15,993,558 | 2687892.9% | 
dram__sectors_write.sum                                                |     232,368.0 |    44,079,784 |  18869.8% | sector
lts__t_sectors_op_write.sum                                            |     401,853.0 |    67,240,867 |  16632.7% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     104,126.0 |    16,754,930 |  15991.0% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         37.17 |       1,376.4 |   3603.1% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         392.1 |       3,051.0 |    678.2% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      10,480.9 |      27,169.5 |    159.2% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       9,216.2 |      19,399.2 |    110.5% | warp
launch__registers_per_thread                                           |         96.00 |         163.0 |     69.8% | register/thread
smsp__inst_executed.sum                                                |    47,837,368 |    68,092,920 |     42.3% | inst
lts__t_sectors.sum                                                     |   559,811,047 |   673,289,125 |     20.3% | sector
smsp__warps_issue_stalled_wait.avg                                     |     273,545.0 |     315,147.3 |     15.2% | warp
dram__sectors_read.sum                                                 |   131,726,360 |   113,776,968 |    -13.6% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     220,230.4 |     243,588.5 |     10.6% | warp
lts__t_sectors_op_read.sum                                             |   559,155,766 |   605,583,693 |      8.3% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,836.0 |       1,702.0 |     -7.3% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     1,589,052 |     1,506,068 |     -5.2% | warp
