Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
dram__bytes_read.sum                                                   |          1.31 |         834.2 |  63582.4% | Gbyte
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       5,476.8 |          0.00 |   -100.0% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      10,148.6 |          0.00 |   -100.0% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,965,326 |     1,347,575 |    -54.6% | warp
dram__sectors_read.sum                                                 |    40,825,840 |    26,069,944 |    -36.1% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     492,199.9 |     370,710.7 |    -24.7% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    45,242,230 |    54,874,710 |     21.3% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,857.0 |       1,554.0 |    -16.3% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    49,896,249 |    57,858,052 |     16.0% | 
smsp__warps_issue_stalled_sleeping.avg                                 |     129,827.1 |     109,707.5 |    -15.5% | warp
smsp__warps_issue_stalled_wait.avg                                     |     626,354.2 |     540,963.7 |    -13.6% | warp
smsp__cycles_active.avg                                                |     3,209,261 |     2,890,742 |     -9.9% | cycle
lts__t_sectors_op_read.sum                                             |   515,200,992 |   478,919,385 |     -7.0% | sector
smsp__inst_executed.sum                                                |   161,505,556 |   152,272,488 |     -5.7% | inst
