Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         592.0 |    16,754,607 | 2830070.1% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,370.0 |    17,971,250 |  20707.3% | 
dram__sectors_write.sum                                                |     390,800.0 |    44,495,752 |  11285.8% | sector
lts__t_sectors_op_write.sum                                            |     668,347.0 |    67,503,848 |  10000.1% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |         920.9 |      26,053.2 |   2729.0% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         385.4 |       2,528.5 |    556.0% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         663.1 |       4,313.9 |    550.5% | warp
dram__bytes_write.sum                                                  |         12.51 |          1.42 |    -88.6% | Mbyte
smsp__warps_issue_stalled_sleeping.avg                                 |      11,807.9 |      21,102.7 |     78.7% | warp
smsp__inst_executed.sum                                                |    45,450,557 |    71,774,307 |     57.9% | inst
launch__registers_per_thread                                           |         128.0 |         187.0 |     46.1% | register/thread
smsp__warps_issue_stalled_wait.avg                                     |     269,915.6 |     338,393.9 |     25.4% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     224,284.6 |     280,066.8 |     24.9% | warp
lts__t_sectors.sum                                                     |   609,004,441 |   696,926,354 |     14.4% | sector
dram__sectors_read.sum                                                 |   163,217,008 |   142,141,816 |    -12.9% | sector
