Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         596.0 |    17,448,171 | 2927445.5% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     102,798.0 |    18,651,140 |  18043.5% | 
dram__sectors_write.sum                                                |     315,128.0 |    44,236,640 |  13937.7% | sector
lts__t_sectors_op_write.sum                                            |     680,262.0 |    67,503,035 |   9823.1% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         453.4 |       2,627.6 |    479.5% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,013.7 |       4,449.5 |    338.9% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |       7,166.5 |      30,430.5 |    324.6% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       9,233.2 |      17,091.6 |     85.1% | warp
launch__registers_per_thread                                           |         96.00 |         158.0 |     64.6% | register/thread
smsp__inst_executed.sum                                                |    49,354,580 |    77,304,154 |     56.6% | inst
smsp__warps_issue_stalled_wait.avg                                     |     294,752.9 |     373,405.1 |     26.7% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     220,408.8 |     267,130.9 |     21.2% | warp
lts__t_sectors.sum                                                     |   568,071,517 |   680,831,158 |     19.8% | sector
dram__sectors_read.sum                                                 |   135,102,872 |   108,533,888 |    -19.7% | sector
lts__t_sectors_op_read.sum                                             |   567,175,078 |   612,876,526 |      8.1% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,460,142 |     2,326,345 |     -5.4% | warp
