Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         593.0 |    45,057,639 | 7598152.8% | 
dram__sectors_write.sum                                                |     109,464.0 |   176,737,096 | 161356.8% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     311,063.0 |    49,689,831 |  15874.2% | 
lts__t_sectors_op_write.sum                                            |     2,112,944 |   269,494,130 |  12654.4% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         543.8 |       7,617.2 |   1300.7% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          4.05 |         30.02 |    641.2% | %
smsp__warps_issue_stalled_not_selected.avg                             |       2,322.0 |      12,852.7 |    453.5% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      43,737.9 |     117,760.7 |    169.2% | warp
smsp__inst_executed.sum                                                |    79,718,795 |   176,243,425 |    121.1% | inst
launch__registers_per_thread                                           |         78.00 |         148.0 |     89.7% | register/thread
smsp__warps_issue_stalled_sleeping.avg                                 |      57,182.9 |     102,962.6 |     80.1% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     285,434.0 |     508,194.9 |     78.0% | warp
smsp__warps_issue_stalled_wait.avg                                     |     423,618.0 |     678,776.5 |     60.2% | warp
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         35.55 |         54.79 |     54.1% | %
lts__t_sectors.sum                                                     |   533,472,672 |   808,540,066 |     51.6% | sector
lts__t_sector_hit_rate.pct                                             |         91.63 |         60.50 |    -34.0% | %
dram__bytes_read.sum                                                   |         715.3 |         904.6 |     26.5% | Mbyte
dram__sectors_read.sum                                                 |    22,352,800 |    28,268,960 |     26.5% | sector
smsp__cycles_active.avg                                                |     2,493,274 |     2,947,428 |     18.2% | cycle
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         71.11 |         58.58 |    -17.6% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,626,536 |     2,464,441 |     -6.2% | warp
