Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_short_scoreboard.avg                         |         974.3 |      10,588.9 |    986.8% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         222.6 |         37.91 |    -83.0% | warp
dram__sectors_write.sum                                                |     380,752.0 |     202,200.0 |    -46.9% | sector
lts__t_sectors_op_write.sum                                            |     675,530.0 |     419,405.0 |    -37.9% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,505,860 |     1,589,187 |    -36.6% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         557.7 |         393.1 |    -29.5% | warp
dram__sectors_read.sum                                                 |   164,774,520 |   123,927,680 |    -24.8% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |      11,632.7 |       8,853.4 |    -23.9% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,420.0 |     104,139.0 |     20.5% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,073.0 |       1,836.0 |    -11.4% | 
smsp__inst_executed.sum                                                |    44,417,217 |    47,847,095 |      7.7% | inst
lts__t_sectors.sum                                                     |   568,755,714 |   533,569,656 |     -6.2% | sector
lts__t_sectors_op_read.sum                                             |   567,736,371 |   532,904,239 |     -6.1% | sector
