Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         604.0 |    15,944,684 | 2639748.3% | 
dram__sectors_write.sum                                                |     207,896.0 |    44,067,784 |  21097.0% | sector
lts__t_sectors_op_write.sum                                            |     404,518.0 |    67,231,667 |  16520.2% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     104,098.0 |    16,701,718 |  15944.2% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         81.20 |       1,370.3 |   1587.6% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         449.4 |       3,030.1 |    574.3% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      10,154.8 |      27,010.5 |    166.0% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       9,123.0 |      20,015.2 |    119.4% | warp
launch__registers_per_thread                                           |         96.00 |         163.0 |     69.8% | register/thread
smsp__inst_executed.sum                                                |    47,722,443 |    68,062,331 |     42.6% | inst
lts__t_sectors.sum                                                     |   536,992,596 |   654,090,754 |     21.8% | sector
smsp__warps_issue_stalled_wait.avg                                     |     273,774.0 |     315,204.9 |     15.1% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     220,219.1 |     243,900.7 |     10.8% | warp
dram__sectors_read.sum                                                 |   124,849,112 |   113,156,712 |     -9.4% | sector
lts__t_sectors_op_read.sum                                             |   536,350,903 |   586,406,380 |      9.3% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,836.0 |       1,702.0 |     -7.3% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     1,588,655 |     1,507,024 |     -5.1% | warp
