Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         600.0 |    23,109,424 | 3851470.7% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,836.0 |    23,927,455 | 1303138.3% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     104,979.0 |    48,014,270 |  45637.0% | 
dram__sectors_write.sum                                                |     166,416.0 |    44,228,880 |  26477.3% | sector
lts__t_sectors_op_write.sum                                            |     402,840.0 |    67,242,614 |  16592.1% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         136.8 |       2,619.1 |   1814.7% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         575.2 |       7,464.2 |   1197.7% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      10,442.8 |     100,982.6 |    867.0% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       9,009.3 |      19,281.2 |    114.0% | warp
smsp__inst_executed.sum                                                |    48,111,858 |   100,386,244 |    108.7% | inst
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         26.92 |         49.58 |     84.2% | %
dram__sectors_read.sum                                                 |   112,036,120 |   167,219,648 |     49.3% | sector
smsp__warps_issue_stalled_wait.avg                                     |     275,952.7 |     376,762.9 |     36.5% | warp
lts__t_sectors.sum                                                     |   493,616,051 |   670,437,244 |     35.8% | sector
launch__registers_per_thread                                           |         96.00 |         119.0 |     24.0% | register/thread
lts__t_sectors_op_read.sum                                             |   492,977,902 |   602,827,295 |     22.3% | sector
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         55.16 |         66.41 |     20.4% | %
lts__t_sector_hit_rate.pct                                             |         61.87 |         49.50 |    -20.0% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     1,585,769 |     1,269,316 |    -20.0% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     219,961.7 |     247,708.8 |     12.6% | warp
