Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,859.0 |    29,429,567 | 1582985.9% | 
smsp__warps_issue_stalled_mio_throttle.avg                             |         11.00 |         825.5 |   7404.3% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      12,337.6 |     126,574.3 |    925.9% | warp
smsp__inst_executed.sum                                                |   176,047,113 |   986,254,090 |    460.2% | inst
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       6,958.5 |      24,803.0 |    256.4% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |     117,783.2 |     416,892.8 |    253.9% | warp
dram__bytes_read.sum                                                   |         947.4 |          1.55 |    -99.8% | Mbyte
smsp__warps_issue_stalled_wait.avg                                     |     677,429.6 |     1,175,429 |     73.5% | warp
dram__sectors_read.sum                                                 |    29,605,624 |    48,414,208 |     63.5% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    49,685,424 |    80,190,995 |     61.4% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,592,985 |     1,155,505 |    -55.4% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |     116,546.7 |     148,080.1 |     27.1% | warp
launch__registers_per_thread                                           |         148.0 |         110.0 |    -25.7% | register/thread
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         61.32 |         46.71 |    -23.8% | %
smsp__cycles_active.avg                                                |     3,039,090 |     3,741,526 |     23.1% | cycle
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         53.56 |         42.84 |    -20.0% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         57.14 |         45.78 |    -19.9% | %
lts__t_sectors_op_read.sum                                             |   492,416,545 |   545,654,924 |     10.8% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     510,677.8 |     555,216.2 |      8.7% | warp
lts__t_sectors.sum                                                     |   762,413,590 |   815,668,303 |      7.0% | sector
