Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      20,065.0 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      30,808.4 |     267,685.2 |    768.9% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       3,700.6 |         17.90 |    -99.5% | warp
smsp__warps_issue_stalled_wait.avg                                     |     228,146.5 |     392,569.7 |     72.1% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      21,846.3 |       7,261.6 |    -66.8% | warp
launch__registers_per_thread                                           |         252.0 |         117.0 |    -53.6% | register/thread
dram__sectors_read.sum                                                 |   133,747,408 |   184,917,072 |     38.3% | sector
smsp__inst_executed.sum                                                |   163,089,410 |   104,125,350 |    -36.2% | inst
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         41.00 |         53.61 |     30.8% | %
smsp__warps_issue_stalled_short_scoreboard.avg                         |     135,214.3 |     174,130.1 |     28.8% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,738,303 |     2,077,170 |    -24.1% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    37,758,937 |    28,803,267 |    -23.7% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,388,939 |    48,938,761 |    -19.0% | 
lts__t_sectors_op_read.sum                                             |   606,622,897 |   669,878,959 |     10.4% | sector
lts__t_sectors.sum                                                     |   673,865,121 |   737,975,326 |      9.5% | sector
