Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |     144,217.1 |     469,035.7 |    225.2% | warp
smsp__warps_issue_stalled_not_selected.avg                             |     124,124.5 |          0.00 |   -100.0% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |      39,129.6 |       4,843.0 |    -87.6% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         433.6 |         806.3 |     86.0% | warp
smsp__cycles_active.avg                                                |     3,685,099 |     6,006,972 |     63.0% | cycle
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         29.48 |         16.47 |    -44.1% | %
dram__sectors_read.sum                                                 |    77,578,608 |    47,494,272 |    -38.8% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     555,310.0 |     769,405.7 |     38.6% | warp
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         42.46 |         26.71 |    -37.1% | %
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         39.35 |         24.79 |    -37.0% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         45.36 |         28.64 |    -36.9% | %
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         46.28 |         29.45 |    -36.4% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     1,167,703 |     1,517,851 |     30.0% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    28,340,226 |    24,188,818 |    -14.6% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |     393,841.6 |     357,436.0 |     -9.2% | warp
smsp__warps_issue_stalled_wait.avg                                     |     1,126,193 |     1,037,299 |     -7.9% | warp
lts__t_sectors_op_read.sum                                             |   567,277,954 |   530,838,057 |     -6.4% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    78,898,626 |    74,737,233 |     -5.3% | 
