Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |       9,508.9 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      92,701.4 |     222,582.8 |    140.1% | warp
smsp__warps_issue_stalled_wait.avg                                     |     140,961.3 |     286,656.8 |    103.4% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,538,678 |         593.0 |   -100.0% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    19,989,580 |      84,678.0 |    -99.6% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |     432,235.0 |       2,052.0 |    -99.5% | 
dram__sectors_write.sum                                                |    43,734,200 |     236,400.0 |    -99.5% | sector
smsp__warps_issue_stalled_mio_throttle.avg                             |       2,177.6 |         17.68 |    -99.2% | warp
lts__t_sectors_op_write.sum                                            |    66,843,374 |     666,647.0 |    -99.0% | sector
smsp__warps_issue_stalled_not_selected.avg                             |      25,783.5 |       1,048.7 |    -95.9% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,531.5 |       1,267.4 |    -95.8% | warp
smsp__inst_executed.sum                                                |   141,729,628 |    48,454,080 |    -65.8% | inst
launch__registers_per_thread                                           |         186.0 |         96.00 |    -48.4% | register/thread
dram__sectors_read.sum                                                 |    89,189,752 |   113,528,440 |     27.3% | sector
lts__t_sectors.sum                                                     |   631,812,727 |   509,464,059 |    -19.4% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         577.9 |         501.1 |    -13.3% | warp
lts__t_sectors_op_read.sum                                             |   564,719,276 |   508,526,620 |    -10.0% | sector
smsp__cycles_active.avg                                                |     1,913,017 |     1,810,980 |     -5.3% | cycle
