Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |     144,217.1 |     464,777.1 |    222.3% | warp
smsp__warps_issue_stalled_not_selected.avg                             |     124,124.5 |          0.00 |   -100.0% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         433.6 |         22.36 |    -94.8% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |      39,129.6 |       2,495.0 |    -93.6% | warp
smsp__cycles_active.avg                                                |     3,685,099 |     5,968,925 |     62.0% | cycle
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         29.48 |         16.54 |    -43.9% | %
dram__sectors_read.sum                                                 |    77,578,608 |    47,417,112 |    -38.9% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     555,310.0 |     764,584.8 |     37.7% | warp
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         39.35 |         24.90 |    -36.7% | %
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         42.46 |         26.87 |    -36.7% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         45.36 |         28.82 |    -36.5% | %
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         46.28 |         29.61 |    -36.0% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     1,167,703 |     1,507,287 |     29.1% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    28,340,226 |    24,365,166 |    -14.0% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |     393,841.6 |     341,430.0 |    -13.3% | warp
smsp__warps_issue_stalled_wait.avg                                     |     1,126,193 |     1,043,709 |     -7.3% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    78,898,626 |    74,045,790 |     -6.2% | 
lts__t_sectors_op_read.sum                                             |   567,277,954 |   534,878,339 |     -5.7% | sector
