Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
dram__bytes_read.sum                                                   |          1.31 |         866.1 |  66013.0% | Gbyte
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       5,476.8 |          0.00 |   -100.0% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      10,148.6 |          0.00 |   -100.0% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,965,326 |     1,229,779 |    -58.5% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    45,242,230 |    62,263,925 |     37.6% | 
dram__sectors_read.sum                                                 |    40,825,840 |    27,064,856 |    -33.7% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    49,896,249 |    64,476,481 |     29.2% | 
smsp__warps_issue_stalled_barrier.avg                                  |     492,199.9 |     351,706.8 |    -28.5% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |     129,827.1 |      96,617.0 |    -25.6% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,857.0 |       1,554.0 |    -16.3% | 
smsp__cycles_active.avg                                                |     3,209,261 |     2,748,988 |    -14.3% | cycle
smsp__warps_issue_stalled_wait.avg                                     |     626,354.2 |     541,970.7 |    -13.5% | warp
smsp__inst_executed.sum                                                |   161,505,556 |   152,298,962 |     -5.7% | inst
