Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_short_scoreboard.avg                         |         974.3 |      10,547.6 |    982.5% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         222.6 |         35.54 |    -84.0% | warp
dram__sectors_write.sum                                                |     380,752.0 |     216,664.0 |    -43.1% | sector
lts__t_sectors_op_write.sum                                            |     675,530.0 |     406,842.0 |    -39.8% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,505,860 |     1,589,251 |    -36.6% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         557.7 |         389.8 |    -30.1% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      11,632.7 |       8,548.6 |    -26.5% | warp
dram__sectors_read.sum                                                 |   164,774,520 |   129,987,216 |    -21.1% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,420.0 |     104,042.0 |     20.4% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,073.0 |       1,836.0 |    -11.4% | 
smsp__inst_executed.sum                                                |    44,417,217 |    47,859,395 |      7.7% | inst
