Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_short_scoreboard.avg                         |         974.3 |      13,625.5 |   1298.4% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         17.67 |         96.37 |    445.4% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         557.7 |       1,459.6 |    161.7% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         222.6 |         567.9 |    155.1% | warp
dram__sectors_write.sum                                                |     380,752.0 |     254,464.0 |    -33.2% | sector
dram__sectors_read.sum                                                 |   164,774,520 |   121,699,288 |    -26.1% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,420.0 |     106,045.0 |     22.7% | 
smsp__warps_issue_stalled_sleeping.avg                                 |      11,632.7 |       9,215.0 |    -20.8% | warp
smsp__inst_executed.sum                                                |    44,417,217 |    51,434,405 |     15.8% | inst
lts__t_sectors_op_read.sum                                             |   567,736,371 |   509,328,217 |    -10.3% | sector
lts__t_sectors.sum                                                     |   568,755,714 |   510,255,554 |    -10.3% | sector
smsp__warps_issue_stalled_wait.avg                                     |     269,692.4 |     291,395.7 |      8.0% | warp
