Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,545.5 |       1,341.8 |    -47.3% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,420,186 |     1,514,297 |    -37.4% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       4,331.9 |       2,996.2 |    -30.8% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,065.0 |       1,702.0 |    -17.6% | 
dram__sectors_read.sum                                                 |   129,563,024 |   110,218,232 |    -14.9% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     280,339.2 |     244,956.7 |    -12.6% | warp
lts__t_sectors_op_read.sum                                             |   618,178,581 |   565,840,286 |     -8.5% | sector
lts__t_sectors.sum                                                     |   686,231,162 |   633,560,633 |     -7.7% | sector
smsp__warps_issue_stalled_wait.avg                                     |     338,297.9 |     315,184.4 |     -6.8% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    17,554,377 |    16,636,404 |     -5.2% | 
