Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         592.0 |    45,179,770 | 7631617.9% | 
dram__sectors_write.sum                                                |     111,512.0 |   155,259,936 | 139131.6% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |         464.1 |      98,967.1 |  21223.1% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     311,070.0 |    49,801,262 |  15909.7% | 
lts__t_sectors_op_write.sum                                            |     2,122,207 |   269,427,572 |  12595.6% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         240.5 |       4,991.7 |   1975.4% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |          3.98 |         25.05 |    529.4% | %
smsp__warps_issue_stalled_not_selected.avg                             |       1,646.1 |      10,213.5 |    520.5% | warp
smsp__inst_executed.sum                                                |    65,011,169 |   166,545,079 |    156.2% | inst
launch__registers_per_thread                                           |         75.00 |         148.0 |     97.3% | register/thread
smsp__warps_issue_stalled_wait.avg                                     |     386,545.0 |     635,775.5 |     64.5% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     307,007.7 |     499,029.4 |     62.5% | warp
lts__t_sectors.sum                                                     |   474,312,324 |   734,023,844 |     54.8% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |      87,528.2 |     132,112.5 |     50.9% | warp
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         34.75 |         52.08 |     49.9% | %
lts__t_sector_hit_rate.pct                                             |         90.74 |         60.68 |    -33.1% | %
smsp__cycles_active.avg                                                |     2,574,795 |     3,240,280 |     25.8% | cycle
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         69.51 |         55.36 |    -20.4% | %
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         70.96 |         59.54 |    -16.1% | %
