Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,180,069 |     1,295,036 |    -40.6% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |     163,108.8 |      97,777.4 |    -40.1% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,199.4 |       2,647.0 |     20.4% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       6,677.7 |       7,657.4 |     14.7% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    19,405,698 |    22,057,385 |     13.7% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    26,498,811 |    23,691,073 |    -10.6% | 
smsp__warps_issue_stalled_barrier.avg                                  |     275,397.4 |     249,034.5 |     -9.6% | warp
dram__sectors_read.sum                                                 |   203,829,376 |   191,410,112 |     -6.1% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |      21,891.5 |      20,749.5 |     -5.2% | warp
