Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,702.0 |    23,561,075 | 1384217.0% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |      27,169.5 |      97,391.0 |    258.5% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    16,754,930 |    46,605,412 |    178.2% | 
smsp__warps_issue_stalled_not_selected.avg                             |       3,051.0 |       7,622.5 |    149.8% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       1,376.4 |       2,613.6 |     89.9% | warp
dram__sectors_read.sum                                                 |   113,776,968 |   187,569,696 |     64.9% | sector
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         36.86 |         53.97 |     46.4% | %
smsp__inst_executed.sum                                                |    68,092,920 |    99,533,982 |     46.2% | inst
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    15,993,558 |    21,900,472 |     36.9% | 
launch__registers_per_thread                                           |         163.0 |         119.0 |    -27.0% | register/thread
lts__t_sector_hit_rate.pct                                             |         60.42 |         49.23 |    -18.5% | %
smsp__warps_issue_stalled_wait.avg                                     |     315,147.3 |     372,804.3 |     18.3% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     1,506,068 |     1,294,864 |    -14.0% | warp
lts__t_sectors_op_read.sum                                             |   605,583,693 |   666,541,506 |     10.1% | sector
lts__t_sectors.sum                                                     |   673,289,125 |   734,319,050 |      9.1% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |      19,399.2 |      20,766.5 |      7.0% | warp
