Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         595.0 |    19,405,698 | 3261361.8% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,073.0 |    26,498,811 | 1278183.2% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      86,420.0 |    47,409,560 |  54759.5% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |         974.3 |     163,108.8 |  16640.4% | warp
dram__sectors_write.sum                                                |     380,752.0 |    44,584,520 |  11609.6% | sector
lts__t_sectors_op_write.sum                                            |     675,530.0 |    67,510,019 |   9893.6% | sector
smsp__warps_issue_stalled_not_selected.avg                             |         557.7 |       6,677.7 |   1097.4% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         222.6 |       2,199.4 |    888.2% | warp
smsp__inst_executed.sum                                                |    44,417,217 |   101,903,247 |    129.4% | inst
dram__bytes_write.sum                                                  |         12.18 |          1.43 |    -88.3% | Mbyte
smsp__warps_issue_stalled_sleeping.avg                                 |      11,632.7 |      21,891.5 |     88.2% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         38.67 |         55.77 |     44.2% | %
smsp__warps_issue_stalled_wait.avg                                     |     269,692.4 |     384,524.2 |     42.6% | warp
lts__t_sectors.sum                                                     |   568,755,714 |   751,378,211 |     32.1% | sector
launch__registers_per_thread                                           |         99.00 |         126.0 |     27.3% | register/thread
dram__sectors_read.sum                                                 |   164,774,520 |   203,829,376 |     23.7% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     224,134.5 |     275,397.4 |     22.9% | warp
lts__t_sectors_op_read.sum                                             |   567,736,371 |   683,136,890 |     20.3% | sector
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         60.47 |         71.57 |     18.4% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,505,860 |     2,180,069 |    -13.0% | warp
