Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |       9,246.6 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      92,701.4 |     220,310.1 |    137.7% | warp
smsp__warps_issue_stalled_wait.avg                                     |     140,961.3 |     291,369.8 |    106.7% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,538,678 |         593.0 |   -100.0% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |     432,235.0 |       2,002.0 |    -99.5% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    19,989,580 |     105,907.0 |    -99.5% | 
dram__sectors_write.sum                                                |    43,734,200 |     281,816.0 |    -99.4% | sector
lts__t_sectors_op_write.sum                                            |    66,843,374 |     671,543.0 |    -99.0% | sector
smsp__warps_issue_stalled_mio_throttle.avg                             |       2,177.6 |         93.73 |    -95.7% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      25,783.5 |       1,463.8 |    -94.3% | warp
smsp__inst_executed.sum                                                |   141,729,628 |    51,430,363 |    -63.7% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,531.5 |      13,851.7 |    -54.6% | warp
dram__sectors_read.sum                                                 |    89,189,752 |   132,887,176 |     49.0% | sector
launch__registers_per_thread                                           |         186.0 |         96.00 |    -48.4% | register/thread
lts__t_sectors.sum                                                     |   631,812,727 |   535,610,426 |    -15.2% | sector
smsp__cycles_active.avg                                                |     1,913,017 |     1,811,299 |     -5.3% | cycle
lts__t_sectors_op_read.sum                                             |   564,719,276 |   534,706,566 |     -5.3% | sector
