Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |          0.00 |       4,843.0 |      inf% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,554.0 |    24,188,818 | 1556452.0% | 
smsp__warps_issue_stalled_mio_throttle.avg                             |         11.00 |         806.3 |   7230.3% | warp
smsp__inst_executed.sum                                                |   152,175,179 |   950,294,738 |    524.5% | inst
smsp__warps_issue_stalled_sleeping.avg                                 |     109,677.5 |     469,035.7 |    327.6% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |     103,754.0 |     357,436.0 |    244.5% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     368,731.1 |     769,405.7 |    108.7% | warp
smsp__cycles_active.avg                                                |     2,906,384 |     6,006,972 |    106.7% | cycle
dram__bytes_read.sum                                                   |         927.7 |          1.52 |    -99.8% | Mbyte
smsp__warps_issue_stalled_wait.avg                                     |     541,036.8 |     1,037,299 |     91.7% | warp
dram__sectors_read.sum                                                 |    28,989,760 |    47,494,272 |     63.8% | sector
sm__throughput.avg.pct_of_peak_sustained_elapsed                       |         61.95 |         29.45 |    -52.5% | %
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         54.95 |         26.71 |    -51.4% | %
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         58.79 |         28.64 |    -51.3% | %
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         47.92 |         24.79 |    -48.3% | %
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         31.11 |         16.47 |    -47.1% | %
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    58,413,187 |    74,737,233 |     27.9% | 
launch__registers_per_thread                                           |         153.0 |         115.0 |    -24.8% | register/thread
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    55,072,170 |    47,018,892 |    -14.6% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     1,334,346 |     1,517,851 |     13.8% | warp
lts__t_sectors_op_read.sum                                             |   490,462,311 |   530,838,057 |      8.2% | sector
lts__t_sectors.sum                                                     |   759,545,571 |   799,772,988 |      5.3% | sector
