Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      20,109.3 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      30,808.4 |     270,525.2 |    778.1% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       3,700.6 |         18.55 |    -99.5% | warp
smsp__warps_issue_stalled_wait.avg                                     |     228,146.5 |     399,261.9 |     75.0% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      21,846.3 |       7,921.6 |    -63.7% | warp
launch__registers_per_thread                                           |         252.0 |         117.0 |    -53.6% | register/thread
dram__sectors_read.sum                                                 |   133,747,408 |   187,118,192 |     39.9% | sector
smsp__inst_executed.sum                                                |   163,089,410 |   105,453,406 |    -35.3% | inst
smsp__warps_issue_stalled_short_scoreboard.avg                         |     135,214.3 |     181,850.8 |     34.5% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         41.00 |         54.14 |     32.0% | %
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    37,758,937 |    27,821,055 |    -26.3% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,738,303 |     2,073,348 |    -24.3% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,388,939 |    49,165,808 |    -18.6% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,565.4 |       2,936.1 |     14.4% | warp
lts__t_sectors_op_read.sum                                             |   606,622,897 |   673,525,848 |     11.0% | sector
lts__t_sectors.sum                                                     |   673,865,121 |   741,579,990 |     10.0% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    19,165,039 |    20,324,460 |      6.0% | 
