Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         596.0 |    20,041,382 | 3362548.0% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,001.0 |    28,058,657 | 1402131.7% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     105,517.0 |    49,532,716 |  46842.9% | 
dram__sectors_write.sum                                                |     318,056.0 |    44,485,696 |  13886.7% | sector
lts__t_sectors_op_write.sum                                            |     664,577.0 |    67,506,425 |  10057.8% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |      14,035.0 |     184,287.8 |   1213.1% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,480.1 |       7,939.0 |    436.4% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         591.2 |       2,949.5 |    398.9% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       9,290.8 |      20,247.4 |    117.9% | warp
smsp__inst_executed.sum                                                |    51,592,822 |   106,105,675 |    105.7% | inst
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         33.47 |         53.81 |     60.8% | %
smsp__warps_issue_stalled_mio_throttle.avg                             |         41.90 |         17.73 |    -57.7% | warp
smsp__warps_issue_stalled_wait.avg                                     |     291,148.6 |     401,135.9 |     37.8% | warp
lts__t_sectors.sum                                                     |   554,761,832 |   739,681,861 |     33.3% | sector
dram__sectors_read.sum                                                 |   139,054,392 |   184,836,112 |     32.9% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     220,343.7 |     269,782.8 |     22.4% | warp
launch__registers_per_thread                                           |         96.00 |         117.0 |     21.9% | register/thread
lts__t_sectors_op_read.sum                                             |   553,855,198 |   671,603,954 |     21.3% | sector
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,454,561 |     2,058,101 |    -16.2% | warp
