Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      10,032.3 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      92,701.4 |     223,487.9 |    141.1% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,538,678 |         598.0 |   -100.0% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    19,989,580 |      85,579.0 |    -99.6% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |     432,235.0 |       2,029.0 |    -99.5% | 
dram__sectors_write.sum                                                |    43,734,200 |     316,416.0 |    -99.3% | sector
smsp__warps_issue_stalled_mio_throttle.avg                             |       2,177.6 |         17.72 |    -99.2% | warp
lts__t_sectors_op_write.sum                                            |    66,843,374 |     672,744.0 |    -99.0% | sector
smsp__warps_issue_stalled_not_selected.avg                             |      25,783.5 |         810.9 |    -96.9% | warp
smsp__warps_issue_stalled_wait.avg                                     |     140,961.3 |     276,443.8 |     96.1% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,531.5 |       1,345.5 |    -95.6% | warp
smsp__inst_executed.sum                                                |   141,729,628 |    46,543,700 |    -67.2% | inst
dram__sectors_read.sum                                                 |    89,189,752 |   139,127,848 |     56.0% | sector
launch__registers_per_thread                                           |         186.0 |         96.00 |    -48.4% | register/thread
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         577.9 |         341.2 |    -40.9% | warp
lts__t_sectors.sum                                                     |   631,812,727 |   546,363,346 |    -13.5% | sector
smsp__cycles_active.avg                                                |     1,913,017 |     1,811,054 |     -5.3% | cycle
