Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         592.0 |    15,818,359 | 2671920.1% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      85,123.0 |    16,560,398 |  19354.7% | 
dram__sectors_write.sum                                                |     266,416.0 |    44,337,328 |  16542.1% | sector
lts__t_sectors_op_write.sum                                            |     409,309.0 |    67,236,653 |  16326.9% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |         767.1 |      19,920.8 |   2496.8% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         112.5 |       1,339.1 |   1089.8% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         332.2 |       3,160.6 |    851.5% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         17.62 |         91.05 |    416.7% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      11,616.4 |      21,032.9 |     81.1% | warp
launch__registers_per_thread                                           |         128.0 |         210.0 |     64.1% | register/thread
smsp__inst_executed.sum                                                |    43,623,612 |    66,849,658 |     53.2% | inst
smsp__warps_issue_stalled_wait.avg                                     |     258,152.5 |     310,467.3 |     20.3% | warp
dram__sectors_read.sum                                                 |   163,857,920 |   134,400,712 |    -18.0% | sector
lts__t_sectors.sum                                                     |   619,584,620 |   691,844,880 |     11.7% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     224,114.5 |     248,233.8 |     10.8% | warp
