Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      20,091.8 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      30,808.4 |     248,079.3 |    705.2% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       3,700.6 |         17.59 |    -99.5% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      21,846.3 |       7,664.4 |    -64.9% | warp
smsp__warps_issue_stalled_wait.avg                                     |     228,146.5 |     372,770.1 |     63.4% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,738,303 |     1,281,507 |    -53.2% | warp
launch__registers_per_thread                                           |         252.0 |         119.0 |    -52.8% | register/thread
smsp__inst_executed.sum                                                |   163,089,410 |    99,524,113 |    -39.0% | inst
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    37,758,937 |    23,574,633 |    -37.6% | 
dram__sectors_read.sum                                                 |   133,747,408 |   179,562,232 |     34.3% | sector
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         41.00 |         52.45 |     27.9% | %
smsp__warps_issue_stalled_short_scoreboard.avg                         |     135,214.3 |      99,267.3 |    -26.6% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,388,939 |    47,124,900 |    -22.0% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    19,165,039 |    22,402,524 |     16.9% | 
lts__t_sectors_op_read.sum                                             |   606,622,897 |   655,753,863 |      8.1% | sector
lts__t_sectors.sum                                                     |   673,865,121 |   723,494,514 |      7.4% | sector
