Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         595.0 |    21,900,472 | 3680651.6% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,836.0 |    23,561,075 | 1283183.0% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     104,126.0 |    46,605,412 |  44658.7% | 
dram__sectors_write.sum                                                |     232,368.0 |    44,287,776 |  18959.3% | sector
lts__t_sectors_op_write.sum                                            |     401,853.0 |    67,242,831 |  16633.2% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         37.17 |       2,613.6 |   6931.5% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         392.1 |       7,622.5 |   1844.2% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      10,480.9 |      97,391.0 |    829.2% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       9,216.2 |      20,766.5 |    125.3% | warp
smsp__inst_executed.sum                                                |    47,837,368 |    99,533,982 |    108.1% | inst
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         31.68 |         53.97 |     70.4% | %
dram__sectors_read.sum                                                 |   131,726,360 |   187,569,696 |     42.4% | sector
smsp__warps_issue_stalled_wait.avg                                     |     273,545.0 |     372,804.3 |     36.3% | warp
lts__t_sectors.sum                                                     |   559,811,047 |   734,319,050 |     31.2% | sector
launch__registers_per_thread                                           |         96.00 |         119.0 |     24.0% | register/thread
lts__t_sectors_op_read.sum                                             |   559,155,766 |   666,541,506 |     19.2% | sector
lts__t_sector_hit_rate.pct                                             |         60.91 |         49.23 |    -19.2% | %
smsp__warps_issue_stalled_long_scoreboard.avg                          |     1,589,052 |     1,294,864 |    -18.5% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     220,230.4 |     248,933.9 |     13.0% | warp
