Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      11,807.9 |      inf% | warp
dram__bytes_write.sum                                                  |          1.40 |         12.51 |    793.6% | Gbyte
smsp__warps_issue_stalled_barrier.avg                                  |      92,701.4 |     224,284.6 |    141.9% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,538,678 |         592.0 |   -100.0% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    19,989,580 |      86,370.0 |    -99.6% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |     432,235.0 |       2,075.0 |    -99.5% | 
smsp__warps_issue_stalled_mio_throttle.avg                             |       2,177.6 |         17.72 |    -99.2% | warp
dram__sectors_write.sum                                                |    43,734,200 |     390,800.0 |    -99.1% | sector
lts__t_sectors_op_write.sum                                            |    66,843,374 |     668,347.0 |    -99.0% | sector
smsp__warps_issue_stalled_not_selected.avg                             |      25,783.5 |         663.1 |    -97.4% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,531.5 |         920.9 |    -97.0% | warp
smsp__warps_issue_stalled_wait.avg                                     |     140,961.3 |     269,915.6 |     91.5% | warp
dram__sectors_read.sum                                                 |    89,189,752 |   163,217,008 |     83.0% | sector
smsp__inst_executed.sum                                                |   141,729,628 |    45,450,557 |    -67.9% | inst
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         577.9 |         385.4 |    -33.3% | warp
launch__registers_per_thread                                           |         186.0 |         128.0 |    -31.2% | register/thread
lts__t_sectors_op_read.sum                                             |   564,719,276 |   607,983,731 |      7.7% | sector
smsp__cycles_active.avg                                                |     1,913,017 |     1,812,400 |     -5.3% | cycle
