Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,702.0 |    23,575,810 | 1385082.7% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |      27,254.7 |      97,007.1 |    255.9% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    16,850,401 |    46,462,810 |    175.7% | 
smsp__warps_issue_stalled_not_selected.avg                             |       3,007.0 |       7,664.4 |    154.9% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       1,346.8 |       2,628.0 |     95.1% | warp
dram__sectors_read.sum                                                 |   111,054,736 |   184,300,944 |     66.0% | sector
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         36.31 |         53.42 |     47.1% | %
smsp__inst_executed.sum                                                |    68,094,458 |    99,532,342 |     46.2% | inst
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,075,540 |    21,924,925 |     36.4% | 
launch__registers_per_thread                                           |         163.0 |         119.0 |    -27.0% | register/thread
lts__t_sector_hit_rate.pct                                             |         60.53 |         49.40 |    -18.4% | %
smsp__warps_issue_stalled_wait.avg                                     |     315,194.6 |     372,810.8 |     18.3% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     1,507,176 |     1,289,554 |    -14.4% | warp
lts__t_sectors_op_read.sum                                             |   607,933,894 |   669,336,426 |     10.1% | sector
lts__t_sectors.sum                                                     |   675,632,082 |   737,066,595 |      9.1% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |      19,738.7 |      20,890.8 |      5.8% | warp
