Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         594.0 |    45,173,015 | 7604784.7% | 
dram__sectors_write.sum                                                |     102,224.0 |    58,137,880 |  56773.0% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |         461.6 |     106,931.2 |  23064.8% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     310,995.0 |    49,757,295 |  15899.4% | 
lts__t_sectors_op_write.sum                                            |     2,122,081 |   269,440,975 |  12597.0% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         499.9 |       6,816.3 |   1263.4% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       2,073.0 |      12,371.4 |    496.8% | warp
smsp__inst_executed.sum                                                |    70,986,556 |   185,111,353 |    160.8% | inst
launch__registers_per_thread                                           |         77.00 |         152.0 |     97.4% | register/thread
smsp__warps_issue_stalled_wait.avg                                     |     396,104.8 |     667,212.8 |     68.4% | warp
smsp__warps_issue_stalled_barrier.avg                                  |     292,449.6 |     472,480.8 |     61.6% | warp
l1tex__throughput.avg.pct_of_peak_sustained_elapsed                    |         35.43 |         54.17 |     52.9% | %
lts__t_sectors.sum                                                     |   514,561,646 |   756,414,734 |     47.0% | sector
smsp__warps_issue_stalled_sleeping.avg                                 |      73,196.5 |      98,688.0 |     34.8% | warp
smsp__cycles_active.avg                                                |     2,471,068 |     3,018,122 |     22.1% | cycle
sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed        |         70.86 |         57.89 |    -18.3% | %
dram__sectors_read.sum                                                 |    22,328,664 |    26,059,336 |     16.7% | sector
dram__bytes_read.sum                                                   |         714.5 |         833.9 |     16.7% | Mbyte
lts__t_sector_hit_rate.pct                                             |         91.74 |         80.51 |    -12.2% | %
lts__t_sectors_op_read.sum                                             |   512,333,761 |   485,628,855 |     -5.2% | sector
