Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         595.0 |    16,053,722 | 2698004.5% | 
dram__sectors_write.sum                                                |     216,664.0 |    44,133,640 |  20269.6% | sector
lts__t_sectors_op_write.sum                                            |     406,842.0 |    67,240,375 |  16427.4% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     104,042.0 |    16,842,023 |  16087.7% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         35.54 |       1,338.8 |   3667.2% | warp
smsp__warps_issue_stalled_not_selected.avg                             |         389.8 |       3,002.1 |    670.1% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      10,547.6 |      27,282.7 |    158.7% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       8,548.6 |      19,859.8 |    132.3% | warp
launch__registers_per_thread                                           |         96.00 |         163.0 |     69.8% | register/thread
smsp__inst_executed.sum                                                |    47,859,395 |    68,099,562 |     42.3% | inst
lts__t_sectors.sum                                                     |   560,198,114 |   673,022,576 |     20.1% | sector
smsp__warps_issue_stalled_wait.avg                                     |     273,627.7 |     315,274.5 |     15.2% | warp
dram__sectors_read.sum                                                 |   129,987,216 |   110,373,664 |    -15.1% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     220,235.2 |     244,165.5 |     10.9% | warp
lts__t_sectors_op_read.sum                                             |   559,548,290 |   605,330,585 |      8.2% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,836.0 |       1,702.0 |     -7.3% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     1,589,251 |     1,508,767 |     -5.1% | warp
