Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_mio_throttle.avg                             |         17.67 |         66.98 |    279.1% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,199.4 |       3,714.6 |     68.9% | warp
lts__t_sectors_op_write.sum                                            |    67,510,019 |    92,808,627 |     37.5% | sector
smsp__warps_issue_stalled_not_selected.avg                             |       6,677.7 |       8,940.5 |     33.9% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      21,891.5 |      17,940.9 |    -18.0% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    19,405,698 |    21,695,246 |     11.8% | 
dram__sectors_read.sum                                                 |   203,829,376 |   179,831,752 |    -11.8% | sector
smsp__inst_executed.sum                                                |   101,903,247 |   113,120,320 |     11.0% | inst
smsp__warps_issue_stalled_wait.avg                                     |     384,524.2 |     418,771.0 |      8.9% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |     163,108.8 |     175,259.3 |      7.4% | warp
