Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       1,998.0 |    27,872,543 | 1394922.2% | 
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,696.0 |     183,404.1 |    497.5% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    17,148,757 |    49,229,568 |    187.1% | 
smsp__warps_issue_stalled_not_selected.avg                             |       4,133.7 |       7,918.1 |     91.6% | warp
dram__sectors_read.sum                                                 |   104,248,744 |   190,690,720 |     82.9% | sector
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         34.17 |         54.92 |     60.7% | %
smsp__inst_executed.sum                                                |    74,371,616 |   106,120,915 |     42.7% | inst
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,269.5 |       2,944.4 |     29.7% | warp
launch__registers_per_thread                                           |         161.0 |         117.0 |    -27.3% | register/thread
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    15,911,832 |    19,874,306 |     24.9% | 
lts__t_sector_hit_rate.pct                                             |         62.38 |         49.00 |    -21.4% | %
smsp__warps_issue_stalled_wait.avg                                     |     349,134.9 |     401,199.1 |     14.9% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,371,441 |     2,063,059 |    -13.0% | warp
lts__t_sectors_op_read.sum                                             |   602,586,018 |   671,577,232 |     11.4% | sector
lts__t_sectors.sum                                                     |   670,518,938 |   739,603,771 |     10.3% | sector
