Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      21,130.6 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      30,808.4 |     271,369.1 |    780.8% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       3,700.6 |         17.81 |    -99.5% | warp
smsp__warps_issue_stalled_wait.avg                                     |     228,146.5 |     387,682.9 |     69.9% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      21,846.3 |       7,162.9 |    -67.2% | warp
launch__registers_per_thread                                           |         252.0 |         117.0 |    -53.6% | register/thread
dram__sectors_read.sum                                                 |   133,747,408 |   187,792,800 |     40.4% | sector
smsp__inst_executed.sum                                                |   163,089,410 |   103,231,274 |    -36.7% | inst
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         41.00 |         53.73 |     31.0% | %
smsp__warps_issue_stalled_short_scoreboard.avg                         |     135,214.3 |     170,928.8 |     26.4% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    37,758,937 |    28,041,156 |    -25.7% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,738,303 |     2,121,085 |    -22.5% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,388,939 |    48,163,493 |    -20.2% | 
lts__t_sectors_op_read.sum                                             |   606,622,897 |   675,683,882 |     11.4% | sector
lts__t_sectors.sum                                                     |   673,865,121 |   743,762,575 |     10.4% | sector
