Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,180,069 |     1,280,698 |    -41.3% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |     163,108.8 |     100,071.9 |    -38.6% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,199.4 |       2,617.0 |     19.0% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    19,405,698 |    22,610,507 |     16.5% | 
smsp__warps_issue_stalled_not_selected.avg                             |       6,677.7 |       7,570.6 |     13.4% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    26,498,811 |    23,724,785 |    -10.5% | 
smsp__warps_issue_stalled_barrier.avg                                  |     275,397.4 |     247,724.2 |    -10.0% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |      21,891.5 |      19,940.8 |     -8.9% | warp
dram__sectors_read.sum                                                 |   203,829,376 |   185,998,592 |     -8.7% | sector
lts__t_sectors_op_read.sum                                             |   683,136,890 |   639,943,841 |     -6.3% | sector
lts__t_sectors.sum                                                     |   751,378,211 |   707,781,423 |     -5.8% | sector
