Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      19,940.8 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      30,808.4 |     247,724.2 |    704.1% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       3,700.6 |         17.73 |    -99.5% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      21,846.3 |       7,570.6 |    -65.3% | warp
smsp__warps_issue_stalled_wait.avg                                     |     228,146.5 |     372,779.5 |     63.4% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,738,303 |     1,280,698 |    -53.2% | warp
launch__registers_per_thread                                           |         252.0 |         119.0 |    -52.8% | register/thread
dram__sectors_read.sum                                                 |   133,747,408 |   185,998,592 |     39.1% | sector
smsp__inst_executed.sum                                                |   163,089,410 |    99,524,186 |    -39.0% | inst
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    37,758,937 |    23,724,785 |    -37.2% | 
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         41.00 |         53.74 |     31.1% | %
smsp__warps_issue_stalled_short_scoreboard.avg                         |     135,214.3 |     100,071.9 |    -26.0% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,388,939 |    47,456,419 |    -21.4% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    19,165,039 |    22,610,507 |     18.0% | 
lts__t_sectors_op_read.sum                                             |   606,622,897 |   639,943,841 |      5.5% | sector
lts__t_sectors.sum                                                     |   673,865,121 |   707,781,423 |      5.0% | sector
