Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      20,247.4 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      30,808.4 |     269,782.8 |    775.7% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |       3,700.6 |         17.73 |    -99.5% | warp
smsp__warps_issue_stalled_wait.avg                                     |     228,146.5 |     401,135.9 |     75.8% | warp
smsp__warps_issue_stalled_not_selected.avg                             |      21,846.3 |       7,939.0 |    -63.7% | warp
launch__registers_per_thread                                           |         252.0 |         117.0 |    -53.6% | register/thread
dram__sectors_read.sum                                                 |   133,747,408 |   184,836,112 |     38.2% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |     135,214.3 |     184,287.8 |     36.3% | warp
smsp__inst_executed.sum                                                |   163,089,410 |   106,105,675 |    -34.9% | inst
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         41.00 |         53.81 |     31.2% | %
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |    37,758,937 |    28,058,657 |    -25.7% | 
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,738,303 |     2,058,101 |    -24.8% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    60,388,939 |    49,532,716 |    -18.0% | 
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |       2,565.4 |       2,949.5 |     15.0% | warp
lts__t_sectors_op_read.sum                                             |   606,622,897 |   671,603,954 |     10.7% | sector
lts__t_sectors.sum                                                     |   673,865,121 |   739,681,861 |      9.8% | sector
