Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
smsp__warps_issue_stalled_sleeping.avg                                 |          0.00 |      10,504.3 |      inf% | warp
smsp__warps_issue_stalled_barrier.avg                                  |      92,701.4 |     224,147.0 |    141.8% | warp
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |    16,538,678 |         599.0 |   -100.0% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |    19,989,580 |      86,099.0 |    -99.6% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |     432,235.0 |       2,062.0 |    -99.5% | 
dram__sectors_write.sum                                                |    43,734,200 |     312,320.0 |    -99.3% | sector
smsp__warps_issue_stalled_mio_throttle.avg                             |       2,177.6 |         17.66 |    -99.2% | warp
lts__t_sectors_op_write.sum                                            |    66,843,374 |     667,590.0 |    -99.0% | sector
smsp__warps_issue_stalled_not_selected.avg                             |      25,783.5 |         608.5 |    -97.6% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      30,531.5 |       1,023.1 |    -96.6% | warp
smsp__warps_issue_stalled_wait.avg                                     |     140,961.3 |     270,324.1 |     91.8% | warp
smsp__inst_executed.sum                                                |   141,729,628 |    44,463,991 |    -68.6% | inst
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         577.9 |         222.9 |    -61.4% | warp
dram__sectors_read.sum                                                 |    89,189,752 |   137,011,184 |     53.6% | sector
launch__registers_per_thread                                           |         186.0 |         96.00 |    -48.4% | register/thread
lts__t_sectors.sum                                                     |   631,812,727 |   550,784,541 |    -12.8% | sector
smsp__cycles_active.avg                                                |     1,913,017 |     1,810,865 |     -5.3% | cycle
