Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         596.0 |    16,448,194 | 2759664.1% | 
dram__sectors_write.sum                                                |     205,008.0 |    44,037,688 |  21381.0% | sector
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |     106,282.0 |    17,670,325 |  16525.9% | 
lts__t_sectors_op_write.sum                                            |     664,935.0 |    67,504,684 |  10052.1% | sector
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         680.1 |       2,063.4 |    203.4% | warp
smsp__warps_issue_stalled_short_scoreboard.avg                         |      14,199.8 |      31,890.7 |    124.6% | warp
smsp__warps_issue_stalled_not_selected.avg                             |       1,750.7 |       3,778.6 |    115.8% | warp
smsp__warps_issue_stalled_sleeping.avg                                 |       9,111.8 |      18,999.0 |    108.5% | warp
smsp__warps_issue_stalled_mio_throttle.avg                             |         66.95 |         17.65 |    -73.6% | warp
launch__registers_per_thread                                           |         96.00 |         158.0 |     64.6% | register/thread
smsp__inst_executed.sum                                                |    51,947,255 |    75,496,951 |     45.3% | inst
lts__t_sectors.sum                                                     |   488,582,778 |   614,922,023 |     25.9% | sector
smsp__warps_issue_stalled_barrier.avg                                  |     220,094.1 |     276,309.6 |     25.5% | warp
smsp__warps_issue_stalled_wait.avg                                     |     294,299.1 |     356,267.9 |     21.1% | warp
lts__t_sectors_op_read.sum                                             |   487,663,576 |   546,961,532 |     12.2% | sector
dram__sectors_read.sum                                                 |   112,301,632 |   102,333,864 |     -8.9% | sector
