Metric                                                                 | Baseline        | Experiment      | Rel Diff   | Unit
-----------------------------------------------------------------------------------------------------------------------------
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum                   |         598.0 |    18,652,423 | 3119034.3% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum                   |       2,029.0 |    28,041,156 | 1381918.5% | 
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum                         |      85,579.0 |    48,163,493 |  56179.6% | 
dram__sectors_write.sum                                                |     316,416.0 |    44,479,536 |  13957.3% | sector
smsp__warps_issue_stalled_short_scoreboard.avg                         |       1,345.5 |     170,928.8 |  12604.1% | warp
lts__t_sectors_op_write.sum                                            |     672,744.0 |    67,500,564 |   9933.6% | sector
smsp__warps_issue_stalled_not_selected.avg                             |         810.9 |       7,162.9 |    783.3% | warp
smsp__warps_issue_stalled_math_pipe_throttle.avg                       |         341.2 |       2,631.4 |    671.1% | warp
smsp__inst_executed.sum                                                |    46,543,700 |   103,231,274 |    121.8% | inst
smsp__warps_issue_stalled_sleeping.avg                                 |      10,032.3 |      21,130.6 |    110.6% | warp
dram__throughput.avg.pct_of_peak_sustained_elapsed                     |         33.41 |         53.73 |     60.8% | %
smsp__warps_issue_stalled_wait.avg                                     |     276,443.8 |     387,682.9 |     40.2% | warp
lts__t_sectors.sum                                                     |   546,363,346 |   743,762,575 |     36.1% | sector
dram__sectors_read.sum                                                 |   139,127,848 |   187,792,800 |     35.0% | sector
lts__t_sectors_op_read.sum                                             |   545,476,460 |   675,683,882 |     23.9% | sector
lts__throughput.avg.pct_of_peak_sustained_elapsed                      |         59.15 |         72.22 |     22.1% | %
launch__registers_per_thread                                           |         96.00 |         117.0 |     21.9% | register/thread
smsp__warps_issue_stalled_barrier.avg                                  |     223,487.9 |     271,369.1 |     21.4% | warp
smsp__warps_issue_stalled_long_scoreboard.avg                          |     2,497,037 |     2,121,085 |    -15.1% | warp
